student_id,branch,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,Salary_PHP_Per_Month,Program_IT,Program_CS,Program_IS,Program_CPE,JobRole_Software_Engineer,JobRole_Data_Scientist,JobRole_Web_Developer,JobRole_Analyst,Company_MNC,Company_Mid-size,Company_Startup,Company_Top_Tech,GWA
S1666,IT,0.0,0.0,0.0,0.0,0.192,0.6,0.1966666666666666,0.0,0.0,0.0,0.1384083044982699,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71
S1667,IT,0.0,0.0,0.0,0.0,0.905,0.5166666666666665,0.6716666666666667,0.0,0.0,0.0,0.1202422145328719,0.0,1.0,Startup,Analyst,0.334002937490572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.79
S1668,IS,1.0,0.0,0.0,1.0,0.518,0.0166666666666666,0.0283333333333334,0.0,0.8,0.0,0.356401384083045,0.5,1.0,Mid-size,Analyst,0.5136367171957721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.61
S1669,IT,0.0,1.0,0.0,1.0,0.96,0.6,0.5266666666666665,0.0,1.0000000000000002,0.0,0.4913494809688581,0.5,1.0,Mid-size,Analyst,0.4012979961567331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.77
S1670,CS,1.0,0.0,1.0,0.0,0.788,0.5166666666666665,0.43,0.0,0.0,0.0,0.2785467128027682,0.5,1.0,MNC,Data Scientist,0.5465502613482088,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.88
S1671,CPE,1.0,1.0,0.0,0.0,0.954,0.2,0.8083333333333335,0.3333333333333333,0.8,0.0,0.4264705882352941,0.5,1.0,Mid-size,Data Scientist,0.4315073851087945,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.38
S1672,IT,1.0,0.0,0.0,1.0,0.186,0.5833333333333334,0.05,0.6666666666666666,0.8,1.0,0.6505190311418686,0.5,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18
S1673,CS,1.0,0.0,0.0,0.0,0.645,0.8000000000000002,0.9466666666666668,0.3333333333333333,0.0,0.3333333333333333,0.3399653979238754,0.25,1.0,Startup,Software Engineer,0.3117515273593472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.02
S1674,IT,1.0,1.0,1.0,0.0,0.113,0.2166666666666666,0.1733333333333333,0.3333333333333333,0.2,0.0,0.4333910034602075,0.75,1.0,MNC,Data Scientist,0.6755002689196385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.78
S1675,IS,1.0,0.0,0.0,0.0,0.675,0.0333333333333333,0.6,0.3333333333333333,0.4000000000000001,0.0,0.3079584775086505,0.25,1.0,Startup,Analyst,0.3505369667948765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.67
S1676,IS,1.0,1.0,0.0,0.0,0.22,0.9499999999999998,0.1533333333333334,0.0,0.2,0.0,0.4065743944636678,0.5,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
S1677,CPE,1.0,0.0,1.0,0.0,0.451,0.6833333333333332,0.2666666666666667,0.0,0.0,0.0,0.3027681660899654,0.5,1.0,Mid-size,Web Developer,0.4232403635376714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.25
S1678,IS,0.0,0.0,0.0,0.0,0.623,0.8833333333333334,0.99,0.6666666666666666,0.4000000000000001,0.0,0.4273356401384084,0.0,1.0,Startup,Software Engineer,0.3649076691712926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9
S1679,CPE,1.0,1.0,0.0,0.0,0.506,0.1166666666666667,0.4916666666666666,0.0,1.0000000000000002,0.6666666666666666,0.393598615916955,0.5,1.0,MNC,Analyst,0.5401375239546878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
S1680,IS,1.0,1.0,0.0,0.0,0.162,0.35,0.9716666666666666,1.0,0.4000000000000001,0.0,0.5674740484429066,0.5,1.0,MNC,Data Scientist,0.6337016176955058,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.63
S1681,IT,1.0,1.0,0.0,0.0,0.946,0.9499999999999998,0.3083333333333333,0.6666666666666666,1.0000000000000002,0.0,0.7058823529411765,0.5,1.0,Mid-size,Analyst,0.4617167602229143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.57
S1682,CS,1.0,1.0,1.0,1.0,0.621,0.2833333333333333,0.735,0.0,1.0000000000000002,0.3333333333333333,0.6513840830449827,1.0,1.0,MNC,Web Developer,0.5311751596549055,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.92
S1683,CS,1.0,0.0,0.0,1.0,0.963,0.3166666666666667,0.6883333333333334,0.0,0.4000000000000001,0.0,0.3520761245674741,0.5,1.0,MNC,Analyst,0.551340500086328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.5
S1684,CPE,1.0,0.0,1.0,0.0,0.189,0.6833333333333332,0.9033333333333334,1.0,0.4000000000000001,0.0,0.6176470588235295,0.5,1.0,MNC,Analyst,0.7018465612223818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.38
S1685,IT,0.0,1.0,0.0,0.0,0.472,0.2833333333333333,0.0066666666666667,0.0,1.0000000000000002,0.0,0.3529411764705882,0.25,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
S1686,CS,0.0,1.0,1.0,0.0,0.946,0.6833333333333332,0.7516666666666666,0.3333333333333333,0.6000000000000001,0.0,0.5051903114186852,0.5,1.0,Mid-size,Software Engineer,0.4430193901527796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.09
S1687,CS,1.0,1.0,0.0,1.0,0.8200000000000001,0.1333333333333333,0.705,1.0,0.4000000000000001,0.3333333333333333,0.6557093425605537,0.75,1.0,Mid-size,Data Scientist,0.5678745293906325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.36
S1688,IT,0.0,0.0,0.0,0.0,0.143,0.7166666666666667,0.03,0.0,1.0000000000000002,0.0,0.3538062283737024,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
S1689,IT,1.0,0.0,1.0,1.0,0.6070000000000001,0.9333333333333332,0.4216666666666667,0.6666666666666666,0.4000000000000001,0.0,0.6842560553633218,0.75,1.0,MNC,Data Scientist,0.703932630922184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.24
S1690,CS,1.0,1.0,0.0,0.0,0.0819999999999999,0.3833333333333332,0.175,0.3333333333333333,0.8,0.0,0.472318339100346,0.5,1.0,Mid-size,Software Engineer,0.4333616692863966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.62
S1691,IT,1.0,1.0,0.0,1.0,0.855,0.5833333333333334,0.7900000000000001,0.3333333333333333,1.0000000000000002,0.0,0.6998269896193773,0.75,1.0,MNC,Data Scientist,0.6846171753514764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.05
S1692,CS,1.0,0.0,0.0,0.0,0.421,0.65,0.4833333333333333,0.3333333333333333,0.2,0.0,0.3391003460207613,0.25,1.0,Startup,Data Scientist,0.3231090179471599,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.87
S1693,IT,1.0,0.0,0.0,1.0,0.798,0.6833333333333332,0.9716666666666666,0.0,0.2,0.3333333333333333,0.314878892733564,0.5,1.0,Mid-size,Software Engineer,0.4644981864893174,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.71
S1694,CPE,1.0,1.0,0.0,1.0,0.21,0.4166666666666666,0.9283333333333332,0.3333333333333333,0.8,0.0,0.6306228373702423,0.75,1.0,MNC,Web Developer,0.6360194729175085,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.86
S1695,IS,1.0,0.0,1.0,1.0,0.746,0.0333333333333333,0.5900000000000002,0.6666666666666666,1.0000000000000002,0.0,0.634083044982699,0.75,1.0,MNC,Data Scientist,0.6630611217868524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.58
S1696,IS,1.0,0.0,1.0,0.0,0.818,0.6999999999999998,0.005,1.0,0.6000000000000001,0.0,0.7145328719723183,0.5,1.0,MNC,Analyst,0.5667928590077175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.66
S1697,CPE,1.0,1.0,1.0,1.0,0.492,0.4833333333333333,0.6283333333333333,0.0,0.2,0.0,0.4740484429065744,1.0,1.0,Mid-size,Software Engineer,0.4196090524105535,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.78
S1698,IT,0.0,0.0,1.0,0.0,0.8590000000000001,0.3166666666666667,0.0016666666666667,0.0,0.6000000000000001,0.0,0.236159169550173,0.25,1.0,Startup,Analyst,0.3282082994355655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.57
S1699,IT,0.0,0.0,0.0,1.0,0.334,0.4166666666666666,0.0116666666666667,0.0,0.0,0.0,0.1816608996539792,0.25,1.0,Startup,Data Scientist,0.3383296051842907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.64
S1700,CPE,0.0,1.0,0.0,1.0,0.048,0.0499999999999999,0.8116666666666666,0.3333333333333333,0.2,0.3333333333333333,0.2889273356401384,0.5,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
S1701,IS,1.0,0.0,1.0,0.0,0.242,0.2,0.3966666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3486159169550173,0.5,1.0,MNC,Web Developer,0.6226531698579797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.17
S1702,IT,1.0,1.0,0.0,1.0,0.5,0.5166666666666665,0.6349999999999999,0.3333333333333333,0.2,0.0,0.4463667820069203,0.75,1.0,MNC,Software Engineer,0.6697829019306599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.59
S1703,IT,1.0,0.0,0.0,0.0,0.507,0.35,0.6466666666666666,0.3333333333333333,1.0000000000000002,0.3333333333333333,0.4576124567474049,0.25,1.0,Startup,Software Engineer,0.3012439216322494,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
S1704,IT,0.0,1.0,0.0,0.0,0.368,0.7333333333333333,0.6033333333333334,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.3858131487889273,0.25,1.0,Startup,Software Engineer,0.3965850284846417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.72
S1705,CS,1.0,0.0,1.0,0.0,0.757,0.5499999999999999,0.2283333333333334,0.0,0.0,0.0,0.2275086505190311,0.5,1.0,Mid-size,Software Engineer,0.5320250306776787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.24
S1706,CPE,1.0,0.0,0.0,1.0,0.28,0.0499999999999999,0.1266666666666667,0.3333333333333333,0.8,0.6666666666666666,0.4091695501730104,0.5,1.0,Mid-size,Analyst,0.3633624415819186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.86
S1707,CS,1.0,1.0,0.0,0.0,0.965,0.4333333333333332,0.5983333333333335,0.0,0.6000000000000001,0.0,0.3944636678200692,0.5,1.0,MNC,Analyst,0.5917484381772591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.66
S1708,IT,0.0,1.0,0.0,1.0,0.7040000000000001,0.2,0.5099999999999999,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.4247404844290657,0.5,1.0,MNC,Software Engineer,0.5663292879633169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.23
S1709,CS,1.0,0.0,0.0,0.0,0.672,0.0333333333333333,0.45,0.3333333333333333,0.6000000000000001,0.0,0.3079584775086505,0.25,1.0,Startup,Web Developer,0.3113652135430329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.78
S1710,CS,1.0,1.0,0.0,0.0,0.167,0.3166666666666667,0.1033333333333333,0.6666666666666666,0.2,0.6666666666666666,0.4610726643598616,0.5,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
S1711,IS,1.0,1.0,1.0,0.0,0.821,0.1833333333333332,0.7633333333333333,0.0,0.4000000000000001,0.0,0.3961937716262975,0.75,1.0,MNC,Data Scientist,0.5535038270142165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.98
S1712,CPE,0.0,0.0,0.0,0.0,0.051,0.3666666666666666,0.8549999999999999,0.3333333333333333,0.0,0.0,0.1288927335640138,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85
S1713,IS,1.0,1.0,1.0,1.0,0.043,0.8000000000000002,0.5333333333333333,0.3333333333333333,0.2,0.0,0.5743944636678201,1.0,1.0,MNC,Web Developer,0.5813180896782475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.22
S1714,IT,0.0,0.0,1.0,0.0,0.416,0.3166666666666667,0.7866666666666667,0.0,0.6000000000000001,0.0,0.2474048442906574,0.25,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36
S1715,IS,1.0,0.0,0.0,0.0,0.655,0.4666666666666667,0.4583333333333333,0.6666666666666666,0.4000000000000001,0.0,0.4065743944636678,0.25,1.0,Startup,Analyst,0.3190141357756414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.56
S1716,IT,0.0,1.0,0.0,0.0,0.611,0.5666666666666668,0.0966666666666666,0.6666666666666666,0.6000000000000001,0.0,0.4576124567474049,0.25,1.0,Startup,Analyst,0.3318396105626835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.59
S1717,CPE,1.0,0.0,0.0,1.0,0.8790000000000001,0.3166666666666667,0.3266666666666666,0.3333333333333333,0.6000000000000001,0.0,0.4714532871972319,0.5,1.0,MNC,Data Scientist,0.6948157383282878,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.91
S1718,IT,0.0,1.0,0.0,1.0,0.881,0.0333333333333333,0.8283333333333335,0.3333333333333333,0.8,0.0,0.4307958477508651,0.5,1.0,Mid-size,Software Engineer,0.4983388727305551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.61
S1719,CS,0.0,1.0,1.0,0.0,0.337,0.9333333333333332,0.8983333333333335,0.6666666666666666,0.8,0.0,0.6557093425605537,0.5,1.0,MNC,Web Developer,0.5660975024411167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.59
S1720,IS,1.0,1.0,0.0,0.0,0.417,1.0,0.1483333333333333,0.3333333333333333,0.6000000000000001,0.0,0.5467128027681661,0.5,1.0,MNC,Software Engineer,0.5925983230379739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.78
S1721,CS,0.0,1.0,1.0,1.0,0.023,0.5333333333333333,0.005,0.6666666666666666,1.0000000000000002,0.0,0.7119377162629758,0.75,1.0,MNC,Analyst,0.5841767731727369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.05
S1722,CS,1.0,0.0,0.0,0.0,0.7590000000000001,0.45,0.7066666666666669,0.0,0.2,0.3333333333333333,0.2067474048442906,0.25,1.0,Startup,Data Scientist,0.3887815779579192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3
S1723,CPE,1.0,1.0,0.0,0.0,0.8640000000000001,0.0833333333333333,0.4083333333333333,0.6666666666666666,0.0,0.0,0.365916955017301,0.5,1.0,Mid-size,Data Scientist,0.5493316876146119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.07
S1724,IS,1.0,0.0,0.0,0.0,0.18,0.8000000000000002,0.58,1.0,1.0000000000000002,0.0,0.6487889273356402,0.25,1.0,Startup,Data Scientist,0.3617399429265168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
S1725,IT,1.0,0.0,1.0,1.0,0.886,0.7333333333333333,0.4866666666666667,0.0,0.8,0.0,0.5337370242214533,0.75,1.0,Top Tech,Software Engineer,0.7814262525651564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3
S1726,IT,1.0,1.0,0.0,1.0,0.387,0.8666666666666666,0.0383333333333333,0.0,0.8,0.0,0.5536332179930796,0.75,1.0,MNC,Software Engineer,0.527080277483387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.86
S1727,CS,1.0,1.0,0.0,1.0,0.377,0.6999999999999998,0.8366666666666668,1.0,0.4000000000000001,0.0,0.7231833910034602,0.75,1.0,MNC,Software Engineer,0.5538128697645031,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.83
S1728,IS,1.0,1.0,0.0,1.0,0.325,0.35,0.1799999999999999,0.6666666666666666,0.6000000000000001,0.0,0.6306228373702423,0.75,1.0,MNC,Data Scientist,0.5677972721625463,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5
S1729,IS,0.0,0.0,0.0,1.0,0.8490000000000001,0.7333333333333333,0.8883333333333333,0.6666666666666666,0.4000000000000001,0.0,0.4325259515570935,0.25,1.0,Startup,Web Developer,0.3812099267913384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.84
S1730,CPE,0.0,1.0,1.0,0.0,0.631,0.25,0.0483333333333333,0.3333333333333333,0.2,0.0,0.3330449826989619,0.5,1.0,Mid-size,Data Scientist,0.3995209830451589,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7
S1731,CPE,1.0,0.0,1.0,0.0,0.299,0.6,0.9983333333333334,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.4948096885813149,0.5,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
S1732,IS,1.0,0.0,1.0,1.0,0.961,0.7333333333333333,0.8566666666666668,0.3333333333333333,1.0000000000000002,0.3333333333333333,0.6686851211072664,0.75,1.0,MNC,Analyst,0.5551263256696183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.04
S1733,IT,1.0,1.0,1.0,0.0,0.203,0.4833333333333333,0.3683333333333333,0.3333333333333333,0.2,0.0,0.4826989619377162,0.75,1.0,MNC,Data Scientist,0.6132272345137969,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.19
S1734,CS,1.0,1.0,0.0,0.0,0.911,0.5166666666666665,0.1566666666666666,0.3333333333333333,0.4000000000000001,0.0,0.4411764705882353,0.5,1.0,MNC,Web Developer,0.5735919102175527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.42
S1735,CPE,1.0,1.0,0.0,0.0,0.757,0.3833333333333332,0.8250000000000001,0.6666666666666666,0.0,0.0,0.3754325259515571,0.5,1.0,MNC,Analyst,0.716603577415112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.97
S1736,CS,1.0,0.0,1.0,0.0,0.963,0.9166666666666666,0.8883333333333333,0.0,0.8,0.0,0.472318339100346,0.5,1.0,MNC,Data Scientist,0.6074325964587904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
S1737,IS,1.0,1.0,0.0,1.0,0.858,0.8000000000000002,0.9516666666666664,0.0,0.6000000000000001,0.3333333333333333,0.5285467128027681,0.75,1.0,MNC,Analyst,0.638491856433625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.58
S1738,CS,1.0,0.0,0.0,1.0,0.383,0.0166666666666666,0.0283333333333334,0.6666666666666666,1.0000000000000002,0.0,0.5346020761245674,0.5,1.0,Mid-size,Data Scientist,0.39851656989033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.48
S1739,IS,0.0,0.0,0.0,0.0,0.332,0.1166666666666667,0.4133333333333332,0.3333333333333333,0.4000000000000001,0.0,0.2257785467128027,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78
S1740,IT,1.0,0.0,0.0,0.0,0.605,0.7166666666666667,0.8266666666666665,1.0,0.4000000000000001,0.3333333333333333,0.5380622837370242,0.25,1.0,Startup,Web Developer,0.4066290631673391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.58
S1741,CPE,1.0,1.0,1.0,0.0,0.129,0.25,0.5783333333333335,1.0,0.6000000000000001,0.6666666666666666,0.7153979238754326,0.75,1.0,MNC,Data Scientist,0.567256430052118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.35
S1742,IS,0.0,0.0,0.0,0.0,0.217,0.7333333333333333,0.5900000000000002,0.3333333333333333,0.2,0.3333333333333333,0.2863321799307958,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
S1743,IT,0.0,1.0,0.0,0.0,0.17,0.65,0.6183333333333333,0.0,0.0,0.3333333333333333,0.2153979238754325,0.25,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92
S1744,CS,0.0,0.0,0.0,1.0,0.0409999999999999,0.15,0.915,0.3333333333333333,0.4000000000000001,0.0,0.2517301038062284,0.25,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
S1745,IT,1.0,0.0,1.0,1.0,0.192,0.5666666666666668,0.7433333333333333,0.3333333333333333,1.0000000000000002,0.0,0.6903114186851211,0.75,1.0,Mid-size,Web Developer,0.5535038270142165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.24
S1746,CPE,1.0,1.0,1.0,1.0,0.379,0.4166666666666666,0.2933333333333333,0.0,0.8,0.0,0.6245674740484429,1.0,1.0,MNC,Data Scientist,0.6444410089448039,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.51
S1747,IT,1.0,1.0,0.0,1.0,0.18,0.6999999999999998,0.7866666666666667,0.3333333333333333,0.0,0.0,0.448961937716263,0.75,1.0,Mid-size,Software Engineer,0.4229313207873849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.21
S1748,IS,1.0,1.0,0.0,0.0,0.677,0.6666666666666666,0.1166666666666667,0.0,0.0,0.0,0.3044982698961938,0.5,1.0,Mid-size,Data Scientist,0.4158232268272632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.62
S1749,CPE,0.0,1.0,0.0,0.0,0.7640000000000001,0.9333333333333332,0.3233333333333333,0.3333333333333333,0.2,0.0,0.3581314878892734,0.25,1.0,Startup,Software Engineer,0.3598083876828868,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.86
S1750,IT,0.0,1.0,1.0,1.0,0.2239999999999999,0.35,0.9766666666666668,0.0,0.2,0.0,0.3503460207612457,0.75,1.0,MNC,Software Engineer,0.5949934354880627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.38
S1751,IS,1.0,1.0,1.0,1.0,0.146,0.7333333333333333,0.6650000000000001,0.3333333333333333,0.2,0.0,0.5856401384083045,1.0,1.0,Mid-size,Software Engineer,0.5182724276397773,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9
S1752,IT,1.0,1.0,0.0,0.0,0.895,0.3333333333333333,0.5783333333333335,0.0,0.0,0.0,0.194636678200692,0.5,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
S1753,IS,1.0,0.0,0.0,0.0,0.308,0.7166666666666667,0.4916666666666666,0.0,0.8,0.3333333333333333,0.3581314878892734,0.25,1.0,Startup,Data Scientist,0.3333848381520574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.18
S1754,CS,1.0,0.0,0.0,0.0,0.925,0.35,0.4016666666666665,0.0,0.6000000000000001,0.0,0.2897923875432526,0.25,1.0,Startup,Analyst,0.3117515273593472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.94
S1755,IT,0.0,1.0,0.0,0.0,0.604,0.2166666666666666,0.2299999999999999,0.3333333333333333,0.8,0.3333333333333333,0.3728373702422145,0.25,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72
S1756,IT,0.0,0.0,0.0,0.0,0.794,0.4666666666666667,0.805,0.3333333333333333,0.6000000000000001,0.0,0.2655709342560554,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56
S1757,CPE,1.0,0.0,0.0,0.0,0.391,0.6333333333333332,0.9466666666666668,0.0,1.0000000000000002,0.3333333333333333,0.4100346020761246,0.25,1.0,Startup,Web Developer,0.3121378411756615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.37
